event_timestamp,team_id,hero_id,gold_earned,kills
2026-04-27T12:00:08.137685,team_a,3,192.92,1
2026-04-27T12:01:27.249544,team_b,20,482.54,2
2026-04-27T12:00:53.160538,team_b,3,400.6,0
2026-04-27T12:00:15.785506,team_a,50,327.63,1
2026-04-27T12:01:11.563283,team_a,1,211.67,3
2026-04-27T12:00:16.090395,team_b,10,132.79,3
2026-04-27T12:00:58.973472,team_a,3,136.97,0
2026-04-27T12:00:49.030699,team_a,5,477.59,1
2026-04-27T12:01:29.083999,team_a,4,79.76,3
2026-04-27T12:01:44.055480,team_b,10,440.05,1
2026-04-27T12:00:51.306682,team_a,50,380.9,3
2026-04-27T12:01:26.424110,team_b,50,472.61,0
2026-04-27T12:01:02.477891,team_b,30,422.15,0
2026-04-27T12:01:45.333593,team_a,40,292.04,0
2026-04-27T12:01:06.924114,team_a,4,181.03,3
2026-04-27T12:01:46.127709,team_b,30,124.92,2
2026-04-27T12:01:13.576114,team_a,40,456.65,3
2026-04-27T12:01:39.587221,team_b,2,375.19,0
2026-04-27T12:00:21.572567,team_a,20,236.1,3
2026-04-27T12:00:02.989454,team_b,50,453.48,1
2026-04-27T12:01:45.905814,team_a,5,195.83,1
2026-04-27T12:01:26.204966,team_a,2,101.37,3
2026-04-27T12:01:16.088690,team_a,40,368.28,1
2026-04-27T12:00:45.441436,team_b,1,395.72,2
2026-04-27T12:01:07.858989,team_a,3,440.97,1
2026-04-27T12:01:32.298816,team_a,20,188.63,3
2026-04-27T12:00:34.653664,team_a,2,454.34,1
2026-04-27T12:00:00.423948,team_b,1,256.39,3
2026-04-27T12:01:05.220139,team_a,50,447.22,1
2026-04-27T12:00:26.024861,team_b,30,234.57,0
2026-04-27T12:01:12.145988,team_a,4,446.98,2
2026-04-27T12:01:14.371925,team_a,1,133.18,0
2026-04-27T12:01:18.393225,team_a,3,434.22,2
2026-04-27T12:00:39.733331,team_a,1,99.0,1
2026-04-27T12:00:19.360227,team_b,50,347.42,1
2026-04-27T12:01:55.955192,team_b,1,91.91,2
2026-04-27T12:00:38.738622,team_b,2,391.3,0
2026-04-27T12:00:35.139926,team_a,2,362.58,2
2026-04-27T12:00:39.505023,team_b,40,144.43,1
2026-04-27T12:01:13.446449,team_a,50,378.38,0
2026-04-27T12:00:58.039558,team_b,20,323.98,2
2026-04-27T12:00:31.159205,team_b,3,326.43,3
2026-04-27T12:01:02.364696,team_b,30,413.59,1
2026-04-27T12:01:25.030448,team_a,1,103.19,3
2026-04-27T12:01:15.055289,team_a,4,409.8,3
2026-04-27T12:00:49.684937,team_b,10,302.19,1
2026-04-27T12:00:01.355672,team_a,5,164.49,0
2026-04-27T12:00:36.932706,team_b,1,101.23,2
2026-04-27T12:00:40.963390,team_a,3,137.31,2
2026-04-27T12:01:50.673572,team_b,30,408.76,1
2026-04-27T12:00:57.779463,team_b,40,453.17,3
2026-04-27T12:01:34.078684,team_b,1,425.8,2
2026-04-27T12:01:07.793117,team_b,40,291.15,1
2026-04-27T12:01:09.287717,team_b,10,79.8,1
2026-04-27T12:00:33.655203,team_a,10,492.63,1
2026-04-27T12:01:08.517797,team_b,3,317.84,2
2026-04-27T12:01:24.631942,team_b,1,172.17,0
2026-04-27T12:00:59.646532,team_a,10,253.36,2
2026-04-27T12:00:25.936786,team_b,3,100.5,0
2026-04-27T12:01:33.334847,team_a,30,277.7,3
2026-04-27T12:01:48.594696,team_a,4,203.05,3
2026-04-27T12:01:27.892928,team_b,10,114.48,0
2026-04-27T12:01:38.656622,team_a,4,376.06,3
2026-04-27T12:00:46.510586,team_a,1,189.94,0
2026-04-27T12:01:22.446280,team_a,10,260.09,0
2026-04-27T12:00:12.372340,team_b,1,309.9,2
2026-04-27T12:01:16.662102,team_a,10,140.25,2
2026-04-27T12:00:33.197945,team_b,30,352.01,2
2026-04-27T12:00:17.918487,team_b,2,56.87,0
2026-04-27T12:00:24.789286,team_b,40,193.32,1
2026-04-27T12:01:53.193338,team_b,50,160.17,0
2026-04-27T12:00:37.365307,team_b,40,249.64,1
2026-04-27T12:00:03.479122,team_a,2,222.62,0
2026-04-27T12:00:51.175889,team_a,50,451.07,3
2026-04-27T12:01:13.957841,team_b,10,417.85,0
2026-04-27T12:01:56.841827,team_b,50,109.31,3
2026-04-27T12:00:11.671560,team_b,30,261.75,1
2026-04-27T12:00:17.246602,team_b,10,226.43,2
2026-04-27T12:01:34.653445,team_b,30,269.38,0
2026-04-27T12:00:57.040123,team_b,30,257.56,1
2026-04-27T12:00:33.870884,team_b,50,308.61,0
2026-04-27T12:00:48.682318,team_a,10,300.27,0
2026-04-27T12:01:35.091713,team_b,20,315.74,1
2026-04-27T12:01:14.504981,team_a,30,222.72,2
2026-04-27T12:00:24.988577,team_b,20,305.25,2
2026-04-27T12:01:05.343226,team_a,3,348.18,0
2026-04-27T12:01:28.724045,team_b,2,316.47,3
2026-04-27T12:00:39.045371,team_a,30,129.28,3
2026-04-27T12:00:08.352916,team_a,50,397.1,3
2026-04-27T12:00:39.288989,team_a,2,147.93,1
2026-04-27T12:01:46.471384,team_a,3,347.4,3
2026-04-27T12:01:03.750699,team_b,50,310.07,1
2026-04-27T12:00:24.679402,team_b,5,306.62,2
2026-04-27T12:01:50.220195,team_b,10,495.63,0
2026-04-27T12:01:13.378891,team_b,3,433.63,0
2026-04-27T12:00:44.306747,team_a,1,366.51,2
2026-04-27T12:00:13.163798,team_b,1,155.86,3
2026-04-27T12:01:15.025716,team_b,20,221.7,1
2026-04-27T12:01:19.498507,team_b,3,134.7,3
2026-04-27T12:01:41.199320,team_b,20,119.42,1
2026-04-27T12:00:16.113294,team_a,1,114.8,3
2026-04-27T12:01:18.951204,team_a,2,111.75,3
2026-04-27T12:01:43.218331,team_b,50,130.91,3
2026-04-27T12:01:06.246004,team_b,20,209.89,1
2026-04-27T12:00:50.972623,team_a,50,274.17,1
2026-04-27T12:01:25.455600,team_b,20,466.95,2
2026-04-27T12:00:04.015425,team_a,50,267.47,2
2026-04-27T12:00:13.579724,team_b,2,113.94,2
2026-04-27T12:00:55.792359,team_a,40,450.46,0
2026-04-27T12:00:29.427756,team_a,40,409.14,2
2026-04-27T12:01:13.564694,team_b,40,400.34,3
2026-04-27T12:00:54.484173,team_b,50,380.22,3
2026-04-27T12:00:42.349745,team_b,5,125.38,2
2026-04-27T12:01:27.236606,team_b,1,333.19,1
2026-04-27T12:01:08.743199,team_b,50,62.28,3
2026-04-27T12:00:09.901220,team_a,5,163.42,2
2026-04-27T12:00:33.026054,team_b,1,383.64,1
2026-04-27T12:01:49.215779,team_a,30,216.4,1
2026-04-27T12:00:31.350311,team_a,30,131.36,0
2026-04-27T12:00:41.141759,team_a,3,317.99,1
2026-04-27T12:01:40.513706,team_b,20,157.08,3
2026-04-27T12:01:27.119891,team_a,4,309.99,2
2026-04-27T12:00:06.519094,team_b,2,73.64,3
2026-04-27T12:00:47.849376,team_b,30,385.77,1
2026-04-27T12:00:45.576095,team_b,30,168.18,3
2026-04-27T12:00:01.423565,team_b,20,355.32,0
2026-04-27T12:00:11.683718,team_b,20,324.72,2
2026-04-27T12:00:40.196089,team_b,2,164.9,3
2026-04-27T12:00:55.333031,team_a,50,396.72,2
2026-04-27T12:01:21.326179,team_a,10,296.43,0
2026-04-27T12:01:39.802740,team_a,20,93.96,0
2026-04-27T12:01:22.259946,team_b,4,376.36,2
2026-04-27T12:00:23.169544,team_a,50,91.37,1
2026-04-27T12:01:54.058675,team_a,2,88.87,1
2026-04-27T12:00:45.115013,team_a,2,363.04,2
2026-04-27T12:00:35.348234,team_a,30,465.21,2
2026-04-27T12:01:32.323096,team_b,5,122.88,0
2026-04-27T12:00:33.274498,team_a,20,224.87,0
2026-04-27T12:00:30.988633,team_b,3,248.26,3
2026-04-27T12:01:57.530638,team_a,50,226.69,3
2026-04-27T12:00:13.011656,team_b,4,326.28,0
2026-04-27T12:01:49.513107,team_b,2,65.69,0
2026-04-27T12:01:08.561347,team_b,30,58.44,3
2026-04-27T12:00:17.862513,team_a,1,349.07,2
2026-04-27T12:00:18.192897,team_b,20,308.59,3
2026-04-27T12:00:57.376731,team_b,2,293.06,0
2026-04-27T12:00:46.130865,team_b,2,305.26,2
2026-04-27T12:00:40.012766,team_b,20,74.84,0
2026-04-27T12:00:43.842643,team_b,2,428.53,2
2026-04-27T12:01:17.735109,team_a,40,67.7,3
2026-04-27T12:01:19.288091,team_b,20,453.41,2
2026-04-27T12:00:58.380425,team_b,4,112.97,1
2026-04-27T12:00:03.043753,team_a,30,224.95,2
2026-04-27T12:00:59.962098,team_b,1,66.67,0
2026-04-27T12:00:40.526233,team_a,20,103.18,3
2026-04-27T12:01:52.810775,team_a,50,154.84,0
2026-04-27T12:00:04.425320,team_a,30,344.22,3
2026-04-27T12:01:48.861465,team_a,4,365.58,1
2026-04-27T12:00:01.723825,team_a,5,419.33,0
2026-04-27T12:00:54.742151,team_a,50,78.78,0
2026-04-27T12:00:13.701562,team_a,2,412.0,3
2026-04-27T12:00:40.481173,team_b,10,104.36,1
2026-04-27T12:00:38.590786,team_a,1,316.89,2
2026-04-27T12:00:07.586627,team_b,3,390.9,1
2026-04-27T12:01:23.555494,team_a,30,159.64,0
2026-04-27T12:00:16.004505,team_b,3,57.03,3
2026-04-27T12:00:09.686713,team_a,3,466.76,2
2026-04-27T12:00:49.946669,team_b,3,142.77,2
2026-04-27T12:01:02.770424,team_b,4,472.14,0
2026-04-27T12:01:11.552636,team_b,50,477.63,2
2026-04-27T12:00:41.742428,team_a,40,156.04,0
2026-04-27T12:01:58.392423,team_a,50,212.86,1
2026-04-27T12:00:55.705921,team_a,5,73.88,0
2026-04-27T12:01:35.593557,team_b,30,129.35,0
2026-04-27T12:00:06.483314,team_b,5,144.32,2
2026-04-27T12:00:40.115356,team_b,1,96.99,0
2026-04-27T12:01:50.983361,team_a,3,403.47,3
2026-04-27T12:01:01.788446,team_a,4,374.63,2
2026-04-27T12:00:50.287953,team_b,4,400.54,2
2026-04-27T12:00:27.333848,team_a,20,441.45,3
2026-04-27T12:01:46.963818,team_a,30,313.29,0
2026-04-27T12:01:46.858661,team_a,4,467.55,3
2026-04-27T12:00:21.367292,team_b,3,255.98,1
2026-04-27T12:01:15.842534,team_b,4,201.15,0
2026-04-27T12:01:23.065264,team_a,5,111.43,3
2026-04-27T12:00:55.029471,team_a,10,148.93,2
2026-04-27T12:01:12.436318,team_a,50,486.56,1
2026-04-27T12:00:10.376920,team_b,4,316.21,3
2026-04-27T12:00:33.500505,team_b,4,161.52,3
2026-04-27T12:01:09.536044,team_a,50,454.21,3
2026-04-27T12:01:57.622085,team_a,30,380.06,0
2026-04-27T12:00:51.083717,team_b,30,414.37,0
2026-04-27T12:00:54.292964,team_a,2,301.32,0
2026-04-27T12:01:23.179181,team_b,4,109.72,2
2026-04-27T12:00:28.687488,team_a,1,265.9,2
2026-04-27T12:00:19.416340,team_b,50,386.28,0
2026-04-27T12:01:57.170493,team_b,3,443.39,3
2026-04-27T12:00:22.193489,team_b,30,366.76,0
2026-04-27T12:01:43.245918,team_a,20,452.05,2
2026-04-27T12:01:03.710439,team_b,20,388.8,1
2026-04-27T12:01:34.523021,team_a,50,446.38,0
2026-04-27T12:01:01.768378,team_b,1,99.93,2
2026-04-27T12:00:55.842345,team_a,10,214.89,0
2026-04-27T12:01:07.290985,team_a,3,491.56,1
2026-04-27T12:01:04.756059,team_b,50,442.01,1
2026-04-27T12:01:30.380820,team_a,10,208.72,2
2026-04-27T12:01:00.427917,team_b,5,74.51,2
2026-04-27T12:00:41.427190,team_b,40,287.01,0
2026-04-27T12:00:56.419662,team_b,30,329.43,0
2026-04-27T12:00:22.602430,team_b,2,86.08,1
2026-04-27T12:00:34.604723,team_a,2,124.14,0
2026-04-27T12:01:23.649853,team_b,3,443.75,0
2026-04-27T12:00:35.180333,team_a,30,206.02,3
2026-04-27T12:01:28.525109,team_a,5,135.08,0
2026-04-27T12:01:44.615244,team_a,40,340.1,3
2026-04-27T12:01:09.444553,team_b,30,317.01,3
2026-04-27T12:00:54.960851,team_a,5,127.28,2
2026-04-27T12:00:27.213833,team_b,5,396.39,0
2026-04-27T12:00:17.800600,team_b,30,480.3,1
2026-04-27T12:01:25.417461,team_b,3,487.94,1
2026-04-27T12:00:19.350566,team_a,1,497.2,1
2026-04-27T12:00:52.906637,team_b,3,142.32,0
2026-04-27T12:01:19.866394,team_b,3,217.81,1
2026-04-27T12:01:04.037155,team_a,1,232.05,3
2026-04-27T12:01:32.222180,team_b,10,120.22,2
2026-04-27T12:01:17.669274,team_b,30,453.19,1
2026-04-27T12:01:35.949141,team_b,10,360.12,3
2026-04-27T12:01:48.020936,team_a,40,102.59,0
2026-04-27T12:00:48.195591,team_a,30,210.83,2
2026-04-27T12:00:06.604036,team_a,50,286.9,2
2026-04-27T12:00:23.485881,team_a,40,432.25,0
2026-04-27T12:01:57.100741,team_b,4,270.71,0
2026-04-27T12:01:49.013634,team_b,20,116.58,3
2026-04-27T12:00:44.355596,team_b,1,178.09,2
2026-04-27T12:00:36.970241,team_b,40,89.42,3
2026-04-27T12:01:28.983321,team_b,30,179.89,3
2026-04-27T12:01:27.432662,team_b,3,425.98,0
2026-04-27T12:00:17.236714,team_b,30,494.77,2
2026-04-27T12:00:07.933894,team_b,2,52.98,2
2026-04-27T12:00:49.741682,team_b,50,389.86,1
2026-04-27T12:00:23.910907,team_b,5,299.24,0
2026-04-27T12:01:38.735906,team_b,50,186.76,3
2026-04-27T12:00:26.942427,team_a,3,168.2,3
2026-04-27T12:00:14.901231,team_b,20,130.72,1
2026-04-27T12:00:03.413110,team_b,30,497.45,0
2026-04-27T12:01:11.866959,team_b,50,266.22,3
2026-04-27T12:01:44.201510,team_b,2,217.94,0
2026-04-27T12:01:41.433608,team_a,50,76.33,2
2026-04-27T12:00:55.325276,team_a,10,123.49,2
2026-04-27T12:00:43.339614,team_b,1,180.44,0
2026-04-27T12:01:01.663979,team_a,2,319.44,1
2026-04-27T12:01:05.245480,team_b,5,172.16,2
2026-04-27T12:00:11.500009,team_b,3,55.8,2
2026-04-27T12:00:44.761703,team_b,20,203.14,1
2026-04-27T12:00:12.290143,team_a,40,149.5,1
2026-04-27T12:01:35.412809,team_a,20,257.22,0
2026-04-27T12:00:13.987878,team_a,1,265.78,2
2026-04-27T12:01:22.926084,team_a,30,450.38,2
2026-04-27T12:00:20.664859,team_b,1,385.01,0
2026-04-27T12:00:26.682942,team_a,4,188.34,1
2026-04-27T12:00:15.626190,team_a,20,360.87,0
2026-04-27T12:00:09.328236,team_b,20,69.13,0
2026-04-27T12:00:03.935126,team_a,30,103.51,2
2026-04-27T12:00:05.193780,team_b,1,389.55,0
2026-04-27T12:01:50.411768,team_a,50,455.53,1
2026-04-27T12:01:20.472078,team_a,2,115.5,2
2026-04-27T12:01:53.854993,team_b,10,122.25,1
2026-04-27T12:01:00.589107,team_a,2,418.81,0
2026-04-27T12:01:03.460649,team_a,5,127.3,0
2026-04-27T12:01:56.829588,team_a,4,464.21,3
2026-04-27T12:00:43.975563,team_a,30,353.09,0
2026-04-27T12:00:21.701825,team_b,20,240.84,1
2026-04-27T12:00:48.909356,team_b,2,259.66,1
2026-04-27T12:00:59.497922,team_b,5,300.71,0
2026-04-27T12:00:09.869753,team_b,2,223.15,3
2026-04-27T12:01:12.046741,team_b,30,151.64,3
2026-04-27T12:00:34.870719,team_b,4,435.55,3
2026-04-27T12:01:52.689840,team_b,3,55.75,3
2026-04-27T12:01:20.651457,team_b,30,285.2,0
2026-04-27T12:00:14.306141,team_b,20,362.77,0
2026-04-27T12:01:28.971859,team_a,2,213.67,1
2026-04-27T12:00:40.635798,team_b,2,154.79,3
2026-04-27T12:01:27.024060,team_b,50,317.14,3
2026-04-27T12:00:42.731677,team_b,30,280.14,1
2026-04-27T12:01:32.159947,team_a,2,162.81,3
2026-04-27T12:00:27.698615,team_a,1,94.82,0
2026-04-27T12:01:39.637496,team_b,1,487.43,3
2026-04-27T12:01:12.550071,team_b,3,186.24,0
2026-04-27T12:01:31.220573,team_b,30,140.87,3
2026-04-27T12:00:58.830043,team_b,40,204.63,0
2026-04-27T12:01:54.309659,team_a,20,446.06,0
2026-04-27T12:00:46.035585,team_b,20,249.15,0
2026-04-27T12:00:03.943176,team_b,3,271.17,1
2026-04-27T12:00:37.495161,team_b,30,393.81,3
2026-04-27T12:01:19.209431,team_b,30,303.01,1
2026-04-27T12:01:00.802206,team_b,5,272.61,3
2026-04-27T12:01:14.032761,team_b,5,194.22,0
2026-04-27T12:01:10.855610,team_a,10,206.99,0
2026-04-27T12:01:31.823282,team_b,20,93.81,2
2026-04-27T12:01:59.033463,team_b,10,75.4,1
2026-04-27T12:00:29.713672,team_b,50,88.22,0
2026-04-27T12:01:44.272795,team_a,10,126.4,2
2026-04-27T12:00:04.485315,team_b,50,281.64,3
2026-04-27T12:00:31.994266,team_b,50,60.01,2
2026-04-27T12:00:45.328511,team_b,10,307.64,3
2026-04-27T12:00:12.006802,team_a,10,273.53,2
2026-04-27T12:00:19.995266,team_b,10,486.24,1
2026-04-27T12:00:59.634205,team_a,40,146.34,2
2026-04-27T12:00:05.703763,team_b,4,331.06,0
2026-04-27T12:01:26.124821,team_a,50,201.58,0
2026-04-27T12:01:07.971395,team_b,20,144.38,0
2026-04-27T12:01:18.184418,team_b,40,411.86,3
2026-04-27T12:01:19.614804,team_b,4,236.44,2
2026-04-27T12:01:14.995665,team_b,40,131.27,0
2026-04-27T12:01:15.341272,team_a,50,274.64,3
2026-04-27T12:00:32.152314,team_b,50,376.98,0
2026-04-27T12:01:02.672350,team_b,30,116.48,1
2026-04-27T12:01:29.572022,team_b,20,234.62,0
2026-04-27T12:01:16.071299,team_b,5,420.67,1
2026-04-27T12:00:30.773596,team_a,20,157.32,1
2026-04-27T12:00:23.029921,team_a,5,258.87,3
2026-04-27T12:00:50.642295,team_a,4,121.71,1
2026-04-27T12:00:03.497024,team_b,40,129.19,0
2026-04-27T12:01:55.654427,team_b,1,74.9,0
2026-04-27T12:00:37.668573,team_b,2,455.26,3
2026-04-27T12:01:47.612789,team_a,20,474.42,1
2026-04-27T12:00:28.324938,team_a,40,348.9,2
2026-04-27T12:00:59.574132,team_a,4,319.92,2
2026-04-27T12:00:39.514309,team_b,4,470.98,1
2026-04-27T12:00:17.313349,team_a,4,486.47,3
2026-04-27T12:00:49.005067,team_a,30,290.06,0
2026-04-27T12:00:37.978794,team_b,30,357.23,2
2026-04-27T12:01:45.532025,team_a,10,263.85,2
2026-04-27T12:01:38.563844,team_a,50,65.66,0
2026-04-27T12:01:22.881895,team_a,5,298.73,2
2026-04-27T12:01:16.673887,team_b,2,290.71,1
2026-04-27T12:01:42.917657,team_b,1,459.41,3
2026-04-27T12:01:51.300888,team_b,5,90.61,1
2026-04-27T12:00:35.690748,team_a,30,334.11,3
2026-04-27T12:01:34.718088,team_b,2,420.44,3
2026-04-27T12:00:56.530954,team_b,10,372.82,0
2026-04-27T12:01:38.928104,team_b,40,79.87,3
2026-04-27T12:01:12.253913,team_b,30,362.84,0
2026-04-27T12:01:16.964736,team_a,30,405.96,1
2026-04-27T12:00:00.369096,team_a,5,191.17,0
2026-04-27T12:00:13.299384,team_a,40,371.1,1
2026-04-27T12:01:41.635252,team_b,10,253.17,1
2026-04-27T12:00:31.281586,team_b,5,139.4,3
2026-04-27T12:00:44.111948,team_b,20,475.14,1
2026-04-27T12:00:02.488157,team_a,40,341.2,1
2026-04-27T12:01:48.821374,team_b,4,167.8,1
2026-04-27T12:00:05.973956,team_b,50,167.07,0
2026-04-27T12:01:54.963944,team_a,50,102.81,3
2026-04-27T12:01:32.803118,team_b,30,103.33,1
2026-04-27T12:00:22.865300,team_b,5,385.9,3
2026-04-27T12:00:15.623920,team_a,50,147.0,2
2026-04-27T12:01:27.204968,team_a,20,131.17,1
2026-04-27T12:00:03.452774,team_b,4,327.96,1
2026-04-27T12:00:44.356529,team_b,2,54.64,1
2026-04-27T12:01:44.573217,team_b,4,371.0,3
2026-04-27T12:01:28.332493,team_b,2,92.88,0
2026-04-27T12:00:06.253513,team_a,30,458.7,0
2026-04-27T12:00:00.643318,team_b,5,489.89,2
2026-04-27T12:00:15.868590,team_a,50,130.72,1
2026-04-27T12:01:00.449607,team_b,30,109.36,2
2026-04-27T12:01:25.230669,team_b,3,167.18,2
2026-04-27T12:00:05.299459,team_a,30,442.26,2
2026-04-27T12:01:29.738804,team_b,5,456.26,2
2026-04-27T12:01:13.551788,team_b,40,190.85,1
2026-04-27T12:00:37.865150,team_b,3,300.05,3
2026-04-27T12:00:06.386663,team_a,1,153.44,0
2026-04-27T12:00:56.429704,team_a,30,246.39,3
2026-04-27T12:00:04.895005,team_b,40,268.34,3
2026-04-27T12:00:13.498906,team_a,2,207.32,1
2026-04-27T12:01:44.180773,team_a,3,387.47,2
2026-04-27T12:01:07.589687,team_a,50,499.1,0
2026-04-27T12:01:03.121849,team_a,20,464.19,1
2026-04-27T12:01:32.190411,team_a,10,61.68,0
2026-04-27T12:00:47.300376,team_a,10,119.2,0
2026-04-27T12:00:55.227982,team_b,30,332.76,2
2026-04-27T12:01:11.304511,team_a,10,486.4,3
2026-04-27T12:00:38.989856,team_a,4,438.48,2
2026-04-27T12:00:38.780502,team_a,2,296.22,3
2026-04-27T12:00:11.106121,team_b,3,158.04,3
2026-04-27T12:00:10.702597,team_a,3,224.83,3
2026-04-27T12:00:34.192307,team_a,2,184.35,3
2026-04-27T12:01:28.306714,team_b,50,109.08,0
2026-04-27T12:01:39.846345,team_a,30,250.45,3
2026-04-27T12:00:57.172762,team_b,2,390.42,2
2026-04-27T12:01:13.664134,team_b,20,91.83,2
2026-04-27T12:01:56.792615,team_a,3,468.8,0
2026-04-27T12:00:34.884363,team_b,2,458.24,3
2026-04-27T12:00:36.047191,team_a,5,428.69,3
2026-04-27T12:00:35.457796,team_a,40,84.44,0
2026-04-27T12:01:01.609742,team_b,20,92.52,2
2026-04-27T12:00:42.654916,team_a,40,57.32,3
2026-04-27T12:00:21.546264,team_a,20,70.37,3
2026-04-27T12:01:45.210642,team_b,10,314.24,3
2026-04-27T12:01:30.882512,team_b,50,413.53,2
2026-04-27T12:01:56.006355,team_a,4,133.29,2
2026-04-27T12:01:44.593895,team_a,20,290.47,0
2026-04-27T12:00:47.392061,team_a,3,345.11,3
2026-04-27T12:01:23.016748,team_b,5,328.32,2
2026-04-27T12:01:22.879475,team_b,5,89.44,1
2026-04-27T12:00:01.665110,team_a,1,363.21,1
2026-04-27T12:01:43.081444,team_a,30,341.88,1
2026-04-27T12:00:52.294617,team_a,2,185.41,3
2026-04-27T12:00:17.779878,team_b,1,102.41,1
2026-04-27T12:01:28.653742,team_b,30,262.17,3
2026-04-27T12:01:10.227152,team_a,5,306.24,3
2026-04-27T12:00:06.110662,team_a,2,333.68,3
2026-04-27T12:01:57.538433,team_b,50,318.13,2
2026-04-27T12:00:04.442066,team_b,30,281.01,3
2026-04-27T12:00:27.828694,team_a,40,58.56,2
2026-04-27T12:01:06.390682,team_b,20,450.11,0
2026-04-27T12:00:59.374656,team_b,30,363.88,0
2026-04-27T12:00:19.360012,team_a,30,204.73,1
2026-04-27T12:01:00.916313,team_b,50,434.05,3
2026-04-27T12:00:15.739028,team_b,20,481.91,2
2026-04-27T12:01:35.516720,team_a,50,143.24,0
2026-04-27T12:01:20.046774,team_a,3,139.77,3
2026-04-27T12:00:12.108447,team_b,30,186.64,1
2026-04-27T12:01:06.819661,team_a,10,446.41,2
2026-04-27T12:01:21.231343,team_a,40,64.39,0
2026-04-27T12:00:40.528171,team_a,50,152.01,1
2026-04-27T12:00:58.363836,team_b,10,396.22,2
2026-04-27T12:01:47.558124,team_a,1,466.98,3
2026-04-27T12:01:35.878426,team_a,2,401.74,0
2026-04-27T12:01:38.833227,team_a,40,97.43,0
2026-04-27T12:01:44.504337,team_b,3,377.76,3
2026-04-27T12:01:31.435763,team_b,2,119.43,2
2026-04-27T12:00:40.152903,team_a,2,431.87,3
2026-04-27T12:01:56.356400,team_a,4,425.67,3
2026-04-27T12:00:40.958408,team_a,2,169.71,3
2026-04-27T12:00:43.277209,team_a,3,388.94,3
2026-04-27T12:01:34.465889,team_a,20,236.03,3
2026-04-27T12:01:47.767831,team_b,1,249.16,0
2026-04-27T12:01:26.115088,team_a,2,202.24,3
2026-04-27T12:01:57.833391,team_a,20,77.66,0
2026-04-27T12:01:19.221141,team_a,50,76.01,2
2026-04-27T12:00:50.316636,team_b,10,459.15,0
2026-04-27T12:01:39.240427,team_a,20,250.79,1
2026-04-27T12:01:46.509571,team_b,10,449.45,3
2026-04-27T12:01:33.048040,team_b,2,66.64,2
2026-04-27T12:00:46.799225,team_a,40,496.37,2
2026-04-27T12:00:25.648142,team_b,40,203.32,1
2026-04-27T12:00:02.810609,team_b,4,424.5,2
2026-04-27T12:01:27.181110,team_a,1,428.71,2
2026-04-27T12:01:15.238744,team_b,2,71.48,0
2026-04-27T12:00:53.848426,team_a,30,202.54,1
2026-04-27T12:01:36.646507,team_a,10,184.64,1
2026-04-27T12:01:25.722117,team_a,2,197.53,1
2026-04-27T12:01:38.741127,team_b,30,94.09,3
2026-04-27T12:01:39.412516,team_a,2,77.99,1
2026-04-27T12:00:57.150369,team_b,2,216.18,3
2026-04-27T12:01:10.588735,team_b,5,312.94,3
2026-04-27T12:01:59.581413,team_b,20,420.72,1
2026-04-27T12:01:00.694307,team_b,30,108.22,0
2026-04-27T12:01:23.336485,team_b,30,64.67,1
2026-04-27T12:01:53.288347,team_b,2,320.72,3
2026-04-27T12:00:13.240340,team_b,50,180.32,1
2026-04-27T12:00:14.129066,team_b,10,186.47,3
2026-04-27T12:00:03.357334,team_a,3,402.71,3
2026-04-27T12:00:05.838126,team_b,5,147.01,3
2026-04-27T12:00:00.250290,team_b,2,441.69,3
2026-04-27T12:00:57.741172,team_b,50,253.57,2
2026-04-27T12:01:33.761922,team_b,50,109.76,1
2026-04-27T12:01:00.571663,team_b,30,350.25,1
2026-04-27T12:01:43.961466,team_b,2,409.92,3
2026-04-27T12:00:46.468215,team_b,10,293.45,3
2026-04-27T12:01:28.309535,team_a,3,368.24,2
2026-04-27T12:01:07.325323,team_a,40,88.32,0
2026-04-27T12:01:54.875137,team_a,30,276.19,0
2026-04-27T12:00:14.433981,team_a,1,173.73,1
2026-04-27T12:00:29.434403,team_b,2,413.11,2
2026-04-27T12:00:48.215744,team_a,30,437.89,0
2026-04-27T12:00:40.794787,team_a,20,60.83,2
2026-04-27T12:00:45.841318,team_a,2,490.9,1
2026-04-27T12:00:34.242207,team_a,5,395.74,1
2026-04-27T12:00:36.815306,team_b,3,76.51,2
2026-04-27T12:00:21.774941,team_a,5,225.47,2
2026-04-27T12:00:17.095266,team_b,5,218.98,0
2026-04-27T12:00:06.225374,team_a,50,313.71,3
2026-04-27T12:01:01.034553,team_b,2,171.18,2
2026-04-27T12:00:55.778824,team_b,2,267.88,3
2026-04-27T12:01:16.024955,team_a,5,299.33,0
2026-04-27T12:00:29.557932,team_a,5,305.71,3
2026-04-27T12:00:10.069003,team_a,3,217.99,1
2026-04-27T12:01:33.842840,team_b,40,253.28,0
2026-04-27T12:01:37.517246,team_b,3,50.24,3
2026-04-27T12:00:32.796353,team_b,20,499.66,1
2026-04-27T12:01:10.219100,team_b,1,122.64,0
2026-04-27T12:00:36.076602,team_b,2,423.72,2
2026-04-27T12:01:45.393515,team_a,50,277.17,2
2026-04-27T12:01:46.071793,team_b,5,490.84,3
2026-04-27T12:00:32.761577,team_b,10,144.78,2
2026-04-27T12:00:01.904954,team_a,1,323.95,0
2026-04-27T12:01:48.173399,team_a,20,300.11,3
2026-04-27T12:01:31.495829,team_a,2,292.39,3
