guess,correct,seen,user_id,time_created
0,0,2,c5685fda0abf681dc892306000abbf59,2020-06-25 17:02:46
1,0,3,c5685fda0abf681dc892306000abbf59,2020-06-25 17:03:45
0,1,4,c5685fda0abf681dc892306000abbf59,2020-06-25 17:04:43
0,1,5,c5685fda0abf681dc892306000abbf59,2020-06-25 17:05:38
1,1,0,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 17:06:02
1,1,1,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 17:06:46
1,1,2,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 17:07:08
1,0,3,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 17:07:45
1,0,0,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:17:30
0,1,1,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:18:08
0,1,2,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:19:13
0,1,3,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:19:31
0,1,4,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:20:19
1,1,5,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:21:30
1,1,6,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:21:55
0,1,7,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:22:48
0,1,8,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:23:01
0,1,9,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:23:19
0,1,10,a9b53d4baf102ffbedaa24a943928af8,2020-06-25 17:24:19
1,1,0,45a24607a90433823b0df12814e1cc8f,2020-06-25 17:39:08
1,1,1,45a24607a90433823b0df12814e1cc8f,2020-06-25 17:40:03
1,1,2,45a24607a90433823b0df12814e1cc8f,2020-06-25 17:40:33
0,1,3,45a24607a90433823b0df12814e1cc8f,2020-06-25 17:40:57
0,1,0,7a1454a1c99ec906b68cf61563b89982,2020-06-25 18:07:14
1,0,1,7a1454a1c99ec906b68cf61563b89982,2020-06-25 18:07:59
0,0,2,7a1454a1c99ec906b68cf61563b89982,2020-06-25 18:08:18
1,0,3,7a1454a1c99ec906b68cf61563b89982,2020-06-25 18:08:23
0,0,4,7a1454a1c99ec906b68cf61563b89982,2020-06-25 18:08:33
1,1,5,7a1454a1c99ec906b68cf61563b89982,2020-06-25 18:08:37
1,0,4,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:17:22
0,0,5,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:17:59
0,1,6,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:18:17
0,0,7,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:18:31
1,0,8,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:18:44
1,1,9,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:19:31
1,1,10,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:21:33
1,0,0,37b0b023f7d36523d74944c3559f8e95,2020-06-25 18:22:34
1,1,11,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:22:38
0,1,0,843231f2c359bdd9d30c707f63100a9b,2020-06-25 18:22:44
1,0,12,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:23:09
1,0,1,37b0b023f7d36523d74944c3559f8e95,2020-06-25 18:23:17
0,1,13,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:23:26
0,1,2,37b0b023f7d36523d74944c3559f8e95,2020-06-25 18:23:34
0,1,14,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:23:52
1,1,15,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:24:11
1,1,16,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:24:39
1,1,17,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:25:04
1,1,18,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:25:44
0,1,19,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:26:48
0,1,20,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:39:25
1,1,21,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:40:29
0,1,22,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:41:12
1,1,23,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:42:00
0,1,24,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:42:34
0,1,25,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:43:03
1,1,26,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:43:23
1,0,27,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:43:55
0,0,28,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:44:21
0,0,29,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:44:44
1,1,30,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:45:19
1,0,31,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:46:31
1,0,32,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:46:53
1,0,33,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:47:52
1,1,34,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:48:36
1,1,35,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:48:55
1,1,36,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:49:24
1,1,37,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:49:51
1,1,38,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:50:19
1,1,39,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:50:45
0,1,40,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:50:59
0,1,41,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:51:43
0,1,42,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:52:52
1,0,43,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:53:18
1,1,44,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:53:39
0,1,45,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:53:59
0,1,46,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:54:13
1,1,47,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:54:48
1,0,48,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:55:59
0,0,49,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:56:31
1,1,50,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 18:56:42
1,0,1,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:02:26
1,1,2,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:02:46
1,0,3,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:03:08
0,0,4,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:03:26
1,0,5,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:03:41
0,1,6,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:03:56
0,1,7,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:04:18
1,1,8,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:04:35
1,1,9,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:04:52
1,1,0,2eaf607a2eec7367a6fe492e5218f985,2020-06-25 19:05:22
0,1,10,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:05:28
1,0,1,2eaf607a2eec7367a6fe492e5218f985,2020-06-25 19:05:41
1,1,11,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:05:49
0,0,12,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:06:04
1,0,13,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:06:18
0,0,14,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:06:31
1,1,15,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:06:44
1,0,16,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:06:59
1,0,51,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:07:11
1,0,52,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:07:29
1,1,53,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:07:40
0,1,54,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:07:49
0,1,55,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:07:59
1,1,56,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:08:29
1,1,57,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:08:47
0,1,58,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:09:15
0,1,59,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:09:36
1,0,60,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:09:45
0,1,61,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:09:53
1,1,62,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:10:42
0,0,17,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:11:29
1,1,63,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:11:40
1,1,64,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:11:50
0,0,18,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:11:51
0,1,19,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:12:05
0,0,20,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:12:18
0,0,65,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:12:23
1,1,21,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:12:34
1,1,22,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:12:48
1,1,23,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:13:03
1,1,66,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:13:17
0,1,24,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:13:20
0,0,25,843231f2c359bdd9d30c707f63100a9b,2020-06-25 19:13:34
0,1,67,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:14:22
0,0,68,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:14:34
1,1,69,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:14:53
1,0,70,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:15:19
1,1,71,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:15:26
1,1,72,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:15:40
1,0,73,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:15:46
1,1,74,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:16:07
0,1,75,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:16:46
1,1,76,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:16:57
1,1,77,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:17:16
1,1,78,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:17:28
0,0,79,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:17:39
1,0,80,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:17:48
1,0,81,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:17:59
1,1,82,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:18:10
1,1,83,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:18:18
1,1,84,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:18:56
1,1,85,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:19:23
1,1,86,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:20:01
1,1,87,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:20:39
1,0,88,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:20:46
1,0,89,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:20:53
1,1,90,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:21:00
1,1,91,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:21:06
0,1,92,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:21:33
1,0,93,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:21:40
0,1,94,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:21:48
0,0,95,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:21:55
1,1,0,35695ac0f373e389addafc78a28d32aa,2020-06-25 19:22:07
1,1,96,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:22:07
0,1,97,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:22:14
1,1,98,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:22:20
0,1,99,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:23:02
1,1,100,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:23:09
1,1,101,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:23:15
1,1,102,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:23:26
0,0,1,35695ac0f373e389addafc78a28d32aa,2020-06-25 19:23:36
1,0,103,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:23:37
1,0,104,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:24:00
1,1,105,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:24:06
1,1,106,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:24:13
1,0,107,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:24:20
0,1,108,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:24:27
1,0,109,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:24:33
0,1,110,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:25:13
1,1,111,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:25:19
0,1,112,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:25:25
1,1,113,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:25:44
1,1,114,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:25:50
1,0,115,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:25:58
1,0,116,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:05
1,1,117,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:11
1,1,118,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:17
1,1,119,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:24
1,0,120,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:31
1,0,121,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:38
1,1,122,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:43
1,1,123,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 19:26:51
0,1,0,798fbe314f2e662017923478a7678ce1,2020-06-25 19:36:17
0,1,0,73de92c11e71ac81029be2653a3c52ad,2020-06-25 19:50:48
0,1,1,73de92c11e71ac81029be2653a3c52ad,2020-06-25 19:51:33
0,0,0,1a1c746991ee79f7186cde79dcf01d95,2020-06-25 20:12:09
1,1,1,1a1c746991ee79f7186cde79dcf01d95,2020-06-25 20:13:02
0,1,0,5d8f984472c27cd1206985a9cf6a2318,2020-06-25 20:23:24
0,0,1,5d8f984472c27cd1206985a9cf6a2318,2020-06-25 20:25:31
0,0,2,5d8f984472c27cd1206985a9cf6a2318,2020-06-25 20:26:16
1,1,0,50449a237d4539339752a13e45fba7f0,2020-06-25 20:38:35
1,1,124,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:05:47
1,1,125,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:05:54
0,1,126,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:06:03
1,1,127,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:06:10
1,1,128,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:06:18
1,1,129,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:06:43
1,1,130,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:06:51
1,1,131,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:07:04
1,1,132,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:07:10
1,1,133,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:07:52
1,1,134,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:08:01
0,1,135,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:08:09
1,0,136,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:08:16
1,1,137,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:08:37
0,1,138,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:09:21
1,1,139,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:09:31
1,0,140,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:09:39
1,1,141,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:09:45
1,0,142,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:09:51
0,1,143,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:09:58
1,1,144,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:10:05
1,0,145,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:10:15
1,0,146,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:10:24
1,1,147,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:10:32
0,1,148,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:11:14
1,1,149,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:11:25
0,1,0,1adbf83ba90ee1f16b710470b08a0b15,2020-06-25 21:11:26
0,1,150,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:11:33
1,1,151,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:11:44
1,1,152,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:12:05
1,1,153,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:12:24
1,1,154,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:12:32
1,0,155,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:12:48
1,0,156,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:12:56
1,1,157,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:02
1,1,158,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:10
0,1,159,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:17
0,0,160,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:25
1,1,161,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:30
1,1,162,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:36
1,0,163,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:42
1,0,164,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:13:48
0,1,165,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:14:38
1,0,166,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:00
0,1,167,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:06
1,1,168,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:13
1,0,169,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:21
1,1,170,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:27
1,0,171,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:36
1,0,172,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:15:44
1,1,173,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:16:22
1,0,174,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:16:45
1,0,175,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:16:51
1,1,176,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:16:59
1,1,177,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:05
1,0,178,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:10
1,1,179,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:15
0,1,180,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:21
1,1,181,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:27
0,1,182,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:40
0,1,183,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:48
1,1,184,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:17:54
1,1,185,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:18:00
1,1,186,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:18:07
1,1,187,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:18:14
1,1,188,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:18:21
1,1,189,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:18:26
1,0,190,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:18:33
1,0,191,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:19:07
1,1,192,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:19:27
1,0,193,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:19:45
0,0,0,f4490d4997cecc445b9134ae732c03ce,2020-06-25 21:19:55
1,1,194,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:03
1,1,195,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:10
0,1,196,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:17
0,1,197,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:26
0,1,198,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:33
0,1,1,f4490d4997cecc445b9134ae732c03ce,2020-06-25 21:20:36
1,0,199,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:44
1,1,200,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:50
1,1,201,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:20:56
1,1,202,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:03
1,0,203,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:09
0,1,204,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:19
1,0,205,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:26
1,0,206,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:33
1,0,207,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:41
0,1,208,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:49
1,0,2,f4490d4997cecc445b9134ae732c03ce,2020-06-25 21:21:53
0,1,209,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:21:56
0,0,210,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:04
1,1,211,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:09
1,1,212,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:17
0,1,3,f4490d4997cecc445b9134ae732c03ce,2020-06-25 21:22:30
1,1,213,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:32
1,0,214,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:38
1,1,215,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:44
1,1,0,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:22:51
1,0,216,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:53
1,1,217,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:22:59
1,0,218,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:23:06
1,1,219,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:23:12
1,0,220,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:23:17
1,1,0,eb8ded67461e2b9534283007ed320542,2020-06-25 21:23:37
1,1,1,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:23:38
0,1,221,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:24:01
1,1,222,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:24:07
1,1,2,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:24:09
1,1,223,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:24:15
0,1,224,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:24:27
1,1,225,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:24:34
1,0,226,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:24:41
1,1,227,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:25:08
1,1,228,be48ad382d490ee0959e99cf1a12b54b,2020-06-25 21:25:16
0,0,0,f0a8e3e6aaf4c1bfb4cf7b32d5741a96,2020-06-25 21:25:29
1,0,3,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:25:31
1,1,1,eb8ded67461e2b9534283007ed320542,2020-06-25 21:26:05
0,1,2,eb8ded67461e2b9534283007ed320542,2020-06-25 21:26:42
1,1,4,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:27:40
1,1,3,eb8ded67461e2b9534283007ed320542,2020-06-25 21:28:08
0,1,4,eb8ded67461e2b9534283007ed320542,2020-06-25 21:28:36
1,0,5,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:29:35
1,0,5,eb8ded67461e2b9534283007ed320542,2020-06-25 21:30:13
1,1,6,eb8ded67461e2b9534283007ed320542,2020-06-25 21:30:42
1,1,6,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:30:47
0,1,7,eb8ded67461e2b9534283007ed320542,2020-06-25 21:31:06
0,1,7,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:31:39
1,1,8,eb8ded67461e2b9534283007ed320542,2020-06-25 21:32:18
1,1,9,eb8ded67461e2b9534283007ed320542,2020-06-25 21:32:34
1,0,8,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:32:38
0,0,9,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:34:30
0,1,10,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:35:52
0,1,11,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:36:56
0,1,12,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:38:04
1,1,13,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:38:40
0,1,14,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:40:03
0,0,15,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:41:17
1,0,16,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:42:12
1,1,17,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:42:45
1,1,18,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:42:53
1,1,19,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:43:32
1,0,20,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:43:58
1,0,21,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:45:02
0,0,22,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:45:44
1,0,23,b00b65f1ab54b3262be0868214cb033a,2020-06-25 21:46:53
1,1,0,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:44:03
0,1,1,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:44:48
1,0,2,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:45:23
0,1,3,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:45:48
1,1,4,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:46:24
0,1,5,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:46:48
0,0,6,e4b89a3186de5db1ede5cc93c075011d,2020-06-25 22:47:04
